abdt tg inuidur1 inuidur2 female black hispanic othrace dep q1 q2 q3 q4  q5 q6 recall agelt35 agegt54 durable nondurable lusd husd muld  
10530 3 8 8 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1
10614 5 6 6 0 0 0 0 2 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10719 0 27 27 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 1 0
10775 0 24 24 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10530 0 3 3 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0
10593 2 9 9 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10628 0 10 10 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10698 3 12 6 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0
10831 2 27 27 1 0 0 0 2 0 0 0 0 1 0 0 1 0 0 0 0 1 0
10677 6 19 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 1 0
10565 0 4 4 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 1 0
10831 0 13 8 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10810 2 2 2 1 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10516 0 28 28 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1
10642 1 19 19 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 1 0 0
10530 5 2 2 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1
10803 5 27 27 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0
10649 1 16 16 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 1 0 0
10747 4 2 2 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0
10663 0 18 18 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0
10593 0 10 10 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0
10565 4 27 27 1 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 1 0
10593 5 20 20 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10873 5 27 27 1 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 1
10656 6 3 3 0 0 0 1 2 0 0 1 0 0 0 0 0 0 0 0 0 0 1
10558 0 27 27 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1
10642 6 1 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10719 0 7 7 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0
10628 4 6 6 1 1 0 0 0 0 0 1 0 0 0 0 1 0 1 0 1 0 0
10705 1 2 2 0 0 0 0 2 0 0 0 1 0 0 0 1 0 0 0 0 1 0
10873 1 8 8 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 1 0
10579 0 2 2 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0
10796 2 6 6 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10852 0 18 18 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10663 6 9 9 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0
10544 4 7 7 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0
10642 2 19 19 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10803 3 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1
10698 4 31 12 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1
10670 0 2 2 0 0 0 0 2 0 0 1 0 0 0 0 1 0 1 0 0 1 0
10719 5 2 2 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0
10565 5 28 28 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1 0 0 1
10859 2 7 7 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0
10852 4 5 5 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10726 4 48 48 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0
10712 5 20 20 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 1
10754 2 12 12 1 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0
10649 3 28 28 1 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 1
10551 0 27 27 1 0 0 0 1 0 1 0 0 0 0 1 0 1 0 0 0 0 1
10544 2 8 8 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 1
10831 0 3 3 0 0 0 0 1 0 0 0 0 1 0 0 0 1 1 0 0 0 1
10656 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0
10817 1 4 4 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1
10754 5 27 27 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1
10614 5 5 5 0 0 0 0 2 0 0 1 0 0 0 0 0 1 1 0 0 0 1
10551 0 8 8 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1
10649 3 27 27 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0
10565 4 17 17 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 1 0
10831 5 27 27 0 0 0 0 1 0 0 0 0 1 0 1 0 1 1 0 0 1 0
10761 3 29 29 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 1 0
10684 5 26 26 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0
10859 2 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1
10705 6 19 19 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1
10691 0 27 27 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
10831 2 27 27 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0
10782 3 10 10 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0
10796 2 6 6 0 0 0 0 2 0 0 0 0 1 0 1 0 0 0 0 0 1 0
10754 5 11 8 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 1 0
10565 6 24 24 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0
10509 4 27 27 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0
10579 4 6 6 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0
10852 1 27 27 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 1 0
10831 0 27 27 0 0 0 0 2 0 0 0 0 1 0 0 0 0 1 0 0 1 0
10761 1 27 27 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0
10712 4 14 14 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0
10411 4 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0
10719 6 18 18 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1
10873 0 27 27 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1
10579 4 1 1 0 1 0 0 2 0 1 0 0 0 0 0 0 0 0 0 1 0 0
10880 1 27 27 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0
10740 1 14 14 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1
10831 2 3 3 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1
10663 1 27 27 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
10754 5 1 1 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0
10649 1 2 2 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
10544 2 27 27 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
10705 3 22 22 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1
10747 2 13 13 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
10852 3 24 24 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0
10859 2 2 2 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0
10684 3 9 9 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0
10516 2 3 3 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0
10852 0 27 27 0 0 0 0 2 0 0 0 0 1 0 0 0 0 1 0 0 1 0
10586 4 13 13 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 1 0
10607 0 24 24 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1
10845 2 22 22 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 1 1 0 0
10614 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1
10460 0 26 26 0 0 0 0 2 1 0 0 0 0 0 0 0 0 1 0 0 1 0
10565 5 5 5 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1
10684 4 4 4 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1
10866 1 23 23 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1
10537 3 26 26 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1
10670 2 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0
10586 4 27 27 1 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 1
10789 0 27 27 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0
10733 0 14 10 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0
10530 6 3 3 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0
10831 2 8 8 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0
10509 1 27 27 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0
10747 2 1 1 0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 1 0
10565 2 13 13 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0
10859 0 27 27 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0
10544 6 2 2 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0
10607 4 23 23 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0
10789 1 4 4 1 0 0 0 2 0 0 0 0 1 0 0 0 0 0 1 0 1 0
10740 2 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0
10551 0 28 28 1 0 0 0 2 0 1 0 0 0 0 1 0 0 1 0 0 1 0
10530 2 22 22 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0
10537 2 27 27 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0
10600 5 32 21 0 0 0 0 2 0 0 1 0 0 0 0 0 0 1 0 0 1 0
10649 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0
10789 0 2 2 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0
10754 1 7 7 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
10572 6 17 17 1 0 0 0 2 0 1 0 0 0 0 1 0 0 0 0 0 1 0
10810 5 29 29 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 1 0
10649 6 5 5 1 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 1 0
10572 0 18 18 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0
10656 6 10 10 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0
10733 6 14 14 1 0 0 0 2 0 0 0 1 0 0 1 0 0 0 0 0 1 0
10817 4 24 24 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0
10572 6 39 15 0 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 1 0
10733 4 10 10 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0
10523 6 22 0 1 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 1 0
10754 5 12 12 1 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 1 0
10684 6 2 2 1 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 1 0
10530 3 28 28 1 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0
10551 0 19 19 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1
10537 4 27 27 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0
10782 2 10 10 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1
10537 1 4 4 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1
10866 1 1 1 1 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1
10600 0 27 27 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 1
10803 0 27 27 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1
10537 6 1 1 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1
10572 0 14 14 0 0 0 0 2 0 1 0 0 0 0 1 1 0 0 0 0 0 1
10796 2 1 1 1 1 0 0 2 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10817 0 27 27 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 1
10614 1 2 2 0 0 0 0 2 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10586 0 27 27 0 1 0 0 2 0 1 0 0 0 0 0 1 0 0 1 0 0 1
10719 3 2 2 1 1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 1
10761 0 1 1 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1
10600 1 1 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10586 3 40 10 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1
10775 0 3 3 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 1 0 0
10761 2 10 10 1 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0
10880 3 1 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 1 0 0
10705 1 16 16 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0
10824 5 5 5 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0
10621 2 6 6 1 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 1 0 0
10873 1 7 7 1 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 1
10880 1 23 23 1 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 1 0 0
10810 5 21 21 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0
10754 5 27 27 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0
10705 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0
10761 4 11 11 1 0 0 0 2 0 0 0 1 0 0 0 1 0 0 0 1 0 0
10838 4 3 3 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 1 1 0 0
10558 4 15 15 0 0 0 0 0 0 1 0 0 0 0 1 1 0 1 0 1 0 0
10866 0 10 10 0 0 1 0 1 0 0 0 0 0 1 0 1 0 0 0 1 0 0
10551 1 8 8 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1
10565 2 21 21 1 0 0 0 1 0 1 0 0 0 0 1 1 0 0 0 0 0 1
10684 6 7 7 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1
10614 0 1 1 1 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10621 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0
10859 3 5 5 1 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 1 0
10677 0 27 27 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10579 4 23 23 0 0 0 0 2 0 1 0 0 0 0 0 1 0 0 0 0 0 1
10621 3 18 18 1 0 0 0 2 0 0 1 0 0 0 0 1 0 0 1 0 1 0
10761 2 1 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1
10789 4 2 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 1
10691 4 27 27 1 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 1
10600 0 7 7 1 0 0 0 0 0 0 1 0 0 0 1 1 0 1 0 0 0 1
10558 0 1 1 1 0 0 0 2 0 1 0 0 0 0 0 1 0 0 0 0 0 1
10621 0 12 6 1 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10866 0 1 1 0 0 0 0 2 0 0 0 0 0 1 0 1 0 0 0 0 0 1
10712 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0
10530 5 28 25 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1
10873 0 15 15 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 1 0 0
10642 0 4 4 0 0 0 0 2 0 0 1 0 0 0 0 1 0 0 0 1 0 0
10663 4 29 29 1 0 0 0 2 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10593 3 18 18 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0
10803 4 26 26 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0
10880 4 27 27 1 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0
10600 0 5 5 0 0 0 0 2 0 0 1 0 0 0 1 1 0 0 0 1 0 0
10761 2 26 26 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0
10789 3 27 27 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0
10600 5 27 27 0 0 0 0 2 0 0 1 0 0 0 0 1 0 0 0 1 0 0
10593 2 7 7 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0
10698 3 25 6 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0
10761 3 1 1 1 0 0 0 2 0 0 0 1 0 0 0 1 0 0 0 0 1 0
10649 6 5 5 1 0 0 0 2 0 0 1 0 0 0 0 1 0 0 0 1 0 0
10558 6 6 6 0 0 0 0 2 0 1 0 0 0 0 0 1 0 0 0 1 0 0
10852 5 24 24 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10719 1 1 1 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0
10859 3 29 29 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 1 0 0 1
10810 3 27 27 1 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10789 3 2 2 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 1
10866 5 26 8 1 0 0 0 2 0 0 0 0 0 1 0 1 0 0 1 1 0 0
10628 3 17 17 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0
10859 2 25 25 0 0 0 0 2 0 0 0 0 0 1 0 1 0 1 0 0 0 1
10838 2 28 28 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10761 0 11 4 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1
10530 0 26 26 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1
10677 0 1 1 1 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 1
10544 1 5 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0
10565 6 14 14 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 1 0
10761 5 14 14 1 1 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0
10621 2 13 13 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10621 4 13 13 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 1 0 0 1
10803 2 1 1 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0
10663 6 2 0 1 0 0 0 2 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10656 3 1 1 1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 1 1 0 0
10831 0 11 11 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10796 0 1 1 1 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10810 1 27 27 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0
10873 1 27 27 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1
10530 2 1 1 1 1 0 0 1 0 1 0 0 0 0 0 1 0 0 0 1 0 0
10866 2 27 27 1 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1
10817 3 27 27 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0
10572 2 14 14 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 1 0
10642 1 8 8 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10446 2 28 28 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0
10670 0 27 27 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 1 0
10684 6 19 19 1 0 0 0 2 0 0 0 1 0 0 1 1 0 0 1 0 1 0
10586 0 1 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10565 2 27 27 1 0 0 0 2 0 1 0 0 0 0 0 1 0 0 0 0 1 0
10712 2 3 3 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1
10845 5 12 12 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10656 0 27 27 1 0 0 0 2 0 0 1 0 0 0 0 1 0 0 0 0 1 0
10768 2 4 4 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0
10544 6 27 27 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1
10537 0 21 21 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0
10803 0 27 27 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0
10642 6 4 4 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0
10866 5 26 26 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0
10768 3 3 3 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0
10810 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 1 0 0
10733 0 10 10 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 1 0 1 0
10446 0 16 16 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0
10565 4 1 1 1 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0
10698 4 20 20 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 1 1 0 0
10621 3 6 6 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0
10684 2 1 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0
10880 2 23 23 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 0 0
10600 4 22 22 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10712 1 25 25 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1
10663 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1
10544 0 4 4 0 0 0 0 2 0 1 0 0 0 0 0 1 0 0 0 0 0 0
10698 6 4 4 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 1 0 0
10810 0 1 1 0 0 0 0 2 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10593 1 27 27 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0
10705 0 1 1 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1
10852 0 8 8 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0
10684 0 20 16 1 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 1
10530 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0
10663 0 18 14 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0
10614 2 2 2 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1
10670 4 1 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0
10866 5 50 50 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0
10607 0 27 27 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 1
10530 0 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 1
10768 4 24 24 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0
10530 3 27 27 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 1
10873 1 27 27 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 1 0 0
10572 0 4 4 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0
10565 4 17 17 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 1 0 0
10544 3 27 27 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1
10635 2 52 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1
10747 5 24 24 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1
10677 5 2 2 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 1
10642 5 8 8 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 1
10670 3 17 17 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 1
10768 3 25 25 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0
10775 2 1 1 1 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 0 1 0
10810 2 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 1 0 0
10586 4 3 3 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0
10579 6 15 15 0 0 0 0 1 0 1 0 0 0 0 1 0 1 0 0 1 0 0
10817 4 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 1 0 0
10852 0 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0
10516 0 26 0 0 0 0 0 2 0 1 0 0 0 0 0 0 1 0 0 0 0 0
10523 4 27 27 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0
10523 0 27 27 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0
10803 0 21 21 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1
10621 4 20 20 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1
10544 0 19 19 0 0 0 0 2 0 1 0 0 0 0 1 0 0 0 0 0 0 1
10712 0 15 15 0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 1 0
10418 6 27 27 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0
