"wage","lwage","sex","shs","hsg","scl","clg","ad","mw","so","we","ne","exp1","exp2","exp3","exp4","occ","occ2","ind","ind2"
18.4615384615385,2.91568956588045,1,0,0,0,0,1,0,1,0,0,15,2.25,3.375,5.0625,"2310","8","7860","17"
28.8461538461538,3.36197666850887,1,0,0,0,1,0,0,1,0,0,3,0.09,0.027,0.0081,"4850","16","4580","8"
28.8461538461538,3.36197666850887,1,0,0,0,1,0,0,1,0,0,3,0.09,0.027,0.0081,"1030","3","2870","6"
12.0192307692308,2.48650793115497,1,0,1,0,0,0,0,1,0,0,26,6.76,17.576,45.6976,"4110","13","8680","20"
26.9230769230769,3.29298379702192,1,0,1,0,0,0,0,1,0,0,26,6.76,17.576,45.6976,"4840","16","7390","14"
24.0384615384615,3.17965511171492,1,0,0,0,1,0,0,1,0,0,4,0.16,0.064,0.0256,"230","1","7870","17"
32.7442827442827,3.48872837414802,1,0,0,0,0,1,0,1,0,0,3,0.09,0.027,0.0081,"2300","8","8470","18"
33.6538461538462,3.51612734833613,1,0,0,0,1,0,0,1,0,0,1,0.01,0.001,1e-04,"800","2","6890","12"
48.0769230769231,3.87280229227486,1,0,0,0,0,1,0,1,0,0,9,0.81,0.729,0.6561,"5120","17","2870","6"
7.69230769230769,2.04022082852655,0,0,0,1,0,0,0,1,0,0,32.5,10.5625,34.328125,111.56640625,"4220","14","8690","20"
52.4475524475524,3.95981366926449,0,0,0,0,1,0,0,1,0,0,2,0.04,0.008,0.0016,"850","2","2070","5"
14.4230769230769,2.66882948794893,0,0,1,0,0,0,0,1,0,0,5,0.25,0.125,0.0625,"4700","16","4690","9"
9.61538461538461,2.26336437984076,0,0,1,0,0,0,0,1,0,0,5,0.25,0.125,0.0625,"4520","15","8990","21"
48.0769230769231,3.87280229227486,0,0,0,0,1,0,0,1,0,0,9,0.81,0.729,0.6561,"6440","19","490","2"
28.8461538461538,3.36197666850887,0,0,0,0,1,0,0,1,0,0,5,0.25,0.125,0.0625,"2630","9","7380","14"
4.32692307692308,1.46485668362299,0,0,1,0,0,0,0,1,0,0,5,0.25,0.125,0.0625,"4000","13","8680","20"
13.9423076923077,2.63492793627325,1,0,0,1,0,0,0,1,0,0,21,4.41,9.261,19.4481,"5700","17","7270","14"
45.6730769230769,3.82150899788731,0,0,0,0,1,0,0,1,0,0,21,4.41,9.261,19.4481,"5240","17","7470","14"
19.2307692307692,2.95651156040071,0,0,0,1,0,0,0,1,0,0,8,0.64,0.512,0.4096,"740","2","490","2"
12.1794871794872,2.49975315790499,1,0,0,0,1,0,0,1,0,0,10,1,1,1,"2040","6","9160","21"
23.0769230769231,3.13883311719466,1,0,0,1,0,0,0,1,0,0,13,1.69,2.197,2.8561,"4700","16","5080","9"
19.7802197802198,2.98468243736741,0,0,1,0,0,0,0,1,0,0,10,1,1,1,"4040","13","8680","20"
13.4615384615385,2.59983661646198,1,0,1,0,0,0,0,1,0,0,12,1.44,1.728,2.0736,"3645","11","7580","16"
17.3076923076923,2.85115104474288,1,0,0,0,0,1,0,1,0,0,0,0,0,0,"2720","9","7870","17"
21.1538461538462,3.05182174020503,1,0,0,0,1,0,0,1,0,0,2,0.04,0.008,0.0016,"4700","16","5570","9"
23.0769230769231,3.13883311719466,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"800","2","7280","14"
38.4615384615385,3.64965874096066,0,0,0,0,1,0,0,1,0,0,2,0.04,0.008,0.0016,"5520","17","490","2"
22.189349112426,3.09961240404138,1,0,0,1,0,0,0,1,0,0,9.5,0.9025,0.857375,0.81450625,"5000","17","490","2"
33.6538461538462,3.51612734833613,0,0,1,0,0,0,0,1,0,0,11,1.21,1.331,1.4641,"1e+05","21","770","4"
28.4455128205128,3.34799042653413,0,0,0,1,0,0,0,1,0,0,29.5,8.7025,25.672375,75.73350625,"9600","22","3570","6"
36.0576923076923,3.58512021982308,1,0,0,0,1,0,0,1,0,0,3,0.09,0.027,0.0081,"3255","10","6990","12"
26.4423076923077,3.27496529151924,0,0,0,0,1,0,0,1,0,0,6,0.36,0.216,0.1296,"540","2","6990","12"
31.4349112426036,3.4479190983096,0,0,1,0,0,0,0,1,0,0,6,0.36,0.216,0.1296,"9130","22","6380","10"
26.4423076923077,3.27496529151924,0,0,0,0,1,0,0,1,0,0,1,0.01,0.001,1e-04,"1106","3","6990","12"
19.2307692307692,2.95651156040071,0,0,0,1,0,0,0,1,0,0,17.5,3.0625,5.359375,9.37890625,"430","1","3080","6"
26.4423076923077,3.27496529151924,0,0,1,0,0,0,0,1,0,0,23,5.29,12.167,27.9841,"5620","17","9370","22"
19.2307692307692,2.95651156040071,1,0,1,0,0,0,0,1,0,0,13,1.69,2.197,2.8561,"410","1","7070","13"
38.4615384615385,3.64965874096066,1,0,0,0,0,1,0,1,0,0,22,4.84,10.648,23.4256,"2100","7","7270","14"
11.0576923076923,2.40312632221592,0,0,1,0,0,0,0,1,0,0,10,1,1,1,"2340","8","8680","20"
19.2307692307692,2.95651156040071,1,0,0,0,1,0,0,1,0,0,5,0.25,0.125,0.0625,"3255","10","7970","18"
19.2307692307692,2.95651156040071,0,0,0,0,1,0,0,1,0,0,1,0.01,0.001,1e-04,"4840","16","7680","16"
50,3.91202300542815,0,0,0,0,1,0,0,1,0,0,5,0.25,0.125,0.0625,"4850","16","490","2"
6.86813186813187,1.92689214321955,1,0,0,1,0,0,0,1,0,0,7,0.49,0.343,0.2401,"4760","16","5790","9"
14.957264957265,2.7051971321198,0,0,0,1,0,0,0,1,0,0,24.5,6.0025,14.706125,36.03000625,"5110","17","8190","18"
26.4423076923077,3.27496529151924,0,0,0,1,0,0,0,1,0,0,10.5,1.1025,1.157625,1.21550625,"1030","3","7380","14"
7.75,2.04769284336526,0,0,0,1,0,0,0,1,0,0,8,0.64,0.512,0.4096,"9620","22","1280","5"
20.1923076923077,3.00530172457014,0,0,0,1,0,0,0,1,0,0,8.5,0.7225,0.614125,0.52200625,"5610","17","3490","6"
24.0384615384615,3.17965511171492,0,0,1,0,0,0,0,1,0,0,15,2.25,3.375,5.0625,"4220","14","9570","22"
55.2884615384615,4.01256423465002,0,0,0,0,0,1,0,1,0,0,4,0.16,0.064,0.0256,"3050","10","8190","18"
24.0384615384615,3.17965511171492,1,0,0,0,0,1,0,1,0,0,8,0.64,0.512,0.4096,"5330","17","6890","12"
16.8269230769231,2.82298016777619,1,0,0,1,0,0,0,1,0,0,7,0.49,0.343,0.2401,"3500","10","8270","18"
12.4324324324324,2.52030857683892,1,1,0,0,0,0,0,1,0,0,29,8.41,24.389,70.7281,"8300","21","8270","18"
15.1098901098901,2.71534950358382,1,0,1,0,0,0,0,1,0,0,6,0.36,0.216,0.1296,"3800","12","9470","22"
8.9010989010989,2.18617474114963,1,1,0,0,0,0,0,1,0,0,22,4.84,10.648,23.4256,"4230","14","8660","20"
19.2307692307692,2.95651156040071,0,0,0,1,0,0,0,0,1,0,4,0.16,0.064,0.0256,"6730","19","770","4"
14.4711538461538,2.6721572780416,0,0,0,0,1,0,0,0,1,0,2,0.04,0.008,0.0016,"2310","8","7860","17"
26.4423076923077,3.27496529151924,0,0,0,0,1,0,0,0,1,0,7,0.49,0.343,0.2401,"140","1","3080","6"
5.38461538461539,1.68354588458782,1,0,1,0,0,0,0,0,1,0,12,1.44,1.728,2.0736,"4220","14","7480","14"
16.8269230769231,2.82298016777619,1,0,1,0,0,0,0,0,1,0,12,1.44,1.728,2.0736,"5000","17","6970","12"
18,2.89037175789616,0,0,1,0,0,0,0,0,1,0,12,1.44,1.728,2.0736,"4760","16","4880","9"
12.0192307692308,2.48650793115497,0,1,0,0,0,0,0,0,1,0,13,1.69,2.197,2.8561,"4700","16","4970","9"
14.4230769230769,2.66882948794893,1,0,1,0,0,0,0,0,1,0,11,1.21,1.331,1.4641,"5520","17","9470","22"
9.61538461538461,2.26336437984076,1,0,1,0,0,0,0,0,1,0,6,0.36,0.216,0.1296,"4020","13","8680","20"
9.61538461538461,2.26336437984076,0,0,0,1,0,0,0,0,1,0,26.5,7.0225,18.609625,49.31550625,"7200","20","8770","21"
8.17307692307692,2.10084545034299,0,0,1,0,0,0,0,0,1,0,9,0.81,0.729,0.6561,"4040","13","8690","20"
17.5,2.86220088092947,1,0,0,1,0,0,0,0,1,0,4,0.16,0.064,0.0256,"120","1","6870","12"
10.4326923076923,2.34494436683319,1,0,0,0,1,0,0,0,1,0,14,1.96,2.744,3.8416,"2000","6","8090","18"
19.7115384615385,2.98120417299108,0,1,0,0,0,0,0,0,1,0,33,10.89,35.937,118.5921,"6230","19","770","4"
23.0769230769231,3.13883311719466,0,0,0,1,0,0,0,0,1,0,38.5,14.8225,57.066625,219.70650625,"9140","22","6190","10"
21.6346153846154,3.07429459605709,1,0,0,0,1,0,0,0,1,0,3,0.09,0.027,0.0081,"2340","8","9590","22"
18.2692307692308,2.90521826601316,0,0,0,0,1,0,0,0,1,0,3,0.09,0.027,0.0081,"2000","6","8370","18"
24.0384615384615,3.17965511171492,1,0,0,0,1,0,0,0,1,0,11,1.21,1.331,1.4641,"5520","17","590","3"
38.9423076923077,3.66208126095921,1,0,0,0,1,0,0,0,1,0,29,8.41,24.389,70.7281,"3255","10","8190","18"
19.2307692307692,2.95651156040071,1,0,0,0,0,1,0,0,1,0,9,0.81,0.729,0.6561,"2320","8","7860","17"
15.8653846153846,2.76413966775325,1,0,0,0,1,0,0,0,1,0,18,3.24,5.832,10.4976,"530","2","9570","22"
15.3846153846154,2.7333680090865,0,0,0,0,1,0,0,0,1,0,15,2.25,3.375,5.0625,"2310","8","7860","17"
28.8461538461538,3.36197666850887,0,0,0,0,1,0,0,0,1,0,3,0.09,0.027,0.0081,"430","1","7290","14"
19.2307692307692,2.95651156040071,0,0,1,0,0,0,0,0,1,0,8,0.64,0.512,0.4096,"4800","16","7390","14"
16.1943319838057,2.78466130347405,1,0,1,0,0,0,0,0,1,0,6,0.36,0.216,0.1296,"5100","17","7590","16"
19.2307692307692,2.95651156040071,0,0,0,0,1,0,0,0,1,0,31,9.61,29.791,92.3521,"4760","16","4770","9"
21.9230769230769,3.08753982280711,0,0,0,1,0,0,0,0,1,0,33,10.89,35.937,118.5921,"4700","16","4970","9"
20.6730769230769,3.02883222198034,0,0,0,0,1,0,0,0,1,0,4,0.16,0.064,0.0256,"1006","3","6890","12"
20.1923076923077,3.00530172457014,0,0,0,1,0,0,0,0,1,0,30.5,9.3025,28.372625,86.53650625,"9130","22","2570","6"
25,3.2188758248682,1,0,1,0,0,0,0,0,1,0,7,0.49,0.343,0.2401,"3400","10","8180","18"
9.61538461538461,2.26336437984076,0,0,0,0,0,1,0,0,1,0,3,0.09,0.027,0.0081,"2200","8","7870","17"
28.8461538461538,3.36197666850887,1,0,0,0,0,1,0,0,1,0,30,9,27,81,"2310","8","7860","17"
37.9370629370629,3.63592854814875,1,0,0,0,1,0,0,0,1,0,40,16,64,256,"2340","8","7890","17"
39.5555555555556,3.67770615351581,0,0,0,1,0,0,0,0,1,0,5,0.25,0.125,0.0625,"6260","19","770","4"
10.4895104895105,2.35037575683039,1,0,0,1,0,0,0,0,1,0,7.5,0.5625,0.421875,0.31640625,"4700","16","4870","9"
23.0769230769231,3.13883311719466,0,0,0,0,1,0,0,0,1,0,26,6.76,17.576,45.6976,"150","1","9480","22"
18.2692307692308,2.90521826601316,0,0,1,0,0,0,0,0,1,0,38,14.44,54.872,208.5136,"5120","17","9570","22"
17.3076923076923,2.85115104474288,1,0,0,1,0,0,0,0,1,0,22.5,5.0625,11.390625,25.62890625,"2145","7","7270","14"
28.8461538461538,3.36197666850887,0,0,0,0,0,1,0,0,1,0,9,0.81,0.729,0.6561,"2100","7","9490","22"
36.5384615384615,3.5983654465731,1,0,0,0,1,0,0,0,1,0,30,9,27,81,"5000","17","9570","22"
28.8461538461538,3.36197666850887,0,0,0,0,1,0,0,0,1,0,4,0.16,0.064,0.0256,"4810","16","6990","12"
15.8653846153846,2.76413966775325,0,0,1,0,0,0,0,0,1,0,10,1,1,1,"5510","17","6380","10"
12.0192307692308,2.48650793115497,0,0,0,0,1,0,0,0,1,0,2,0.04,0.008,0.0016,"50","1","8560","19"
8.17307692307692,2.10084545034299,1,1,0,0,0,0,0,0,1,0,8,0.64,0.512,0.4096,"3655","11","8270","18"
11.3736263736264,2.43129719918262,0,0,0,1,0,0,0,0,1,0,5.5,0.3025,0.166375,0.09150625,"4020","13","8680","20"
10.0961538461538,2.3121545440102,0,0,1,0,0,0,0,0,1,0,7,0.49,0.343,0.2401,"4010","13","8680","20"
8.65384615384615,2.15800386418294,0,0,0,1,0,0,0,0,1,0,13.5,1.8225,2.460375,3.32150625,"4020","13","8680","20"
15.5325443786982,2.74293746010265,0,0,1,0,0,0,0,0,1,0,14,1.96,2.744,3.8416,"7750","21","8790","21"
9.61538461538461,2.26336437984076,0,0,1,0,0,0,0,0,1,0,38,14.44,54.872,208.5136,"8650","21","2190","5"
7.21153846153846,1.97568230738898,0,0,1,0,0,0,0,0,1,0,16,2.56,4.096,6.5536,"9610","22","6170","10"
18.75,2.93119375241642,0,0,0,1,0,0,0,0,1,0,24,5.76,13.824,33.1776,"340","1","8660","20"
16.3461538461538,2.79399263090294,1,0,0,0,1,0,0,0,1,0,2,0.04,0.008,0.0016,"2810","9","6470","11"
21.6346153846154,3.07429459605709,1,0,0,0,1,0,0,0,1,0,1,0.01,0.001,1e-04,"4700","16","5190","9"
20.1923076923077,3.00530172457014,0,0,0,0,1,0,0,0,1,0,11,1.21,1.331,1.4641,"2040","6","9160","21"
15.6,2.74727091425549,1,0,0,0,1,0,0,0,1,0,7,0.49,0.343,0.2401,"5240","17","6670","11"
14.957264957265,2.7051971321198,1,0,0,0,1,0,0,0,1,0,8,0.64,0.512,0.4096,"3600","11","8190","18"
10.5769230769231,2.35867455964509,0,0,0,0,1,0,0,0,1,0,21,4.41,9.261,19.4481,"8965","21","3580","6"
62.5,4.13516655674236,1,0,0,0,0,1,0,0,1,0,6,0.36,0.216,0.1296,"430","1","4380","8"
13.4615384615385,2.59983661646198,1,0,0,0,1,0,0,0,1,0,34,11.56,39.304,133.6336,"5400","17","6470","11"
12.0192307692308,2.48650793115497,0,0,0,0,1,0,0,0,1,0,10,1,1,1,"2630","9","1990","5"
10.0961538461538,2.3121545440102,0,0,1,0,0,0,0,0,1,0,8,0.64,0.512,0.4096,"4030","13","8680","20"
13.4615384615385,2.59983661646198,1,0,1,0,0,0,0,0,1,0,34,11.56,39.304,133.6336,"530","2","770","4"
12.7413461538462,2.54485230812922,0,1,0,0,0,0,0,0,1,0,32,10.24,32.768,104.8576,"4140","13","8680","20"
15.3846153846154,2.7333680090865,0,0,0,0,1,0,0,0,1,0,33,10.89,35.937,118.5921,"2145","7","7270","14"
15.1098901098901,2.71534950358382,0,0,1,0,0,0,0,0,1,0,20,4,8,16,"4030","13","8680","20"
17.3076923076923,2.85115104474288,0,0,0,1,0,0,0,0,1,0,15.5,2.4025,3.723875,5.77200625,"4030","13","8680","20"
18.9903846153846,2.94393277819385,1,0,1,0,0,0,0,0,1,0,13,1.69,2.197,2.8561,"50","1","8660","20"
8.65384615384615,2.15800386418294,0,0,0,1,0,0,0,0,1,0,33,10.89,35.937,118.5921,"4230","14","8660","20"
24.0384615384615,3.17965511171492,0,0,1,0,0,0,0,0,1,0,9,0.81,0.729,0.6561,"4010","13","8680","20"
16.8269230769231,2.82298016777619,1,0,0,1,0,0,0,0,1,0,3,0.09,0.027,0.0081,"1540","4","770","4"
13.4615384615385,2.59983661646198,0,0,1,0,0,0,0,0,1,0,5,0.25,0.125,0.0625,"5620","17","4795","9"
4.27197802197802,1.45207695697659,0,0,1,0,0,0,0,0,1,0,41,16.81,68.921,282.5761,"4220","14","8680","20"
12.0192307692308,2.48650793115497,0,0,1,0,0,0,0,0,1,0,8,0.64,0.512,0.4096,"4120","13","8590","19"
5.77019230769231,1.75270540885409,1,1,0,0,0,0,0,0,1,0,10.5,1.1025,1.157625,1.21550625,"5240","17","7590","16"
24.0384615384615,3.17965511171492,0,0,0,0,0,1,0,0,1,0,1,0.01,0.001,1e-04,"2100","7","7270","14"
16.8269230769231,2.82298016777619,0,0,0,0,1,0,0,0,1,0,1,0.01,0.001,1e-04,"2310","8","7860","17"
10.5769230769231,2.35867455964509,0,0,1,0,0,0,0,0,1,0,19,3.61,6.859,13.0321,"6515","19","770","4"
15.8653846153846,2.76413966775325,0,0,0,1,0,0,0,0,1,0,14.5,2.1025,3.048625,4.42050625,"7700","21","670","3"
14.4230769230769,2.66882948794893,1,0,1,0,0,0,0,0,1,0,37,13.69,50.653,187.4161,"7855","21","1090","5"
20.748987854251,3.03249746737863,1,0,0,1,0,0,0,0,1,0,37.5,14.0625,52.734375,197.75390625,"430","1","9470","22"
16.5384615384615,2.80568867066613,1,0,0,0,1,0,0,0,1,0,36,12.96,46.656,167.9616,"2310","8","7860","17"
16.8269230769231,2.82298016777619,0,0,0,1,0,0,0,0,1,0,40,16,64,256,"7200","20","7080","13"
21.9017094017094,3.08656468864891,0,0,0,0,1,0,0,0,1,0,4,0.16,0.064,0.0256,"4760","16","4795","9"
490.196078431373,6.19480547112601,0,0,0,1,0,0,0,0,1,0,17,2.89,4.913,8.3521,"4850","16","4270","7"
24.0384615384615,3.17965511171492,0,0,0,1,0,0,0,0,1,0,7,0.49,0.343,0.2401,"8965","21","1870","5"
11.0576923076923,2.40312632221592,1,0,0,0,1,0,0,0,1,0,9,0.81,0.729,0.6561,"7810","21","4970","9"
7.21153846153846,1.97568230738898,0,0,1,0,0,0,0,0,1,0,20,4,8,16,"3535","10","8290","18"
15.3846153846154,2.7333680090865,0,0,0,0,0,1,0,0,1,0,2,0.04,0.008,0.0016,"2000","6","7870","17"
19.2307692307692,2.95651156040071,1,0,0,0,1,0,0,0,1,0,9,0.81,0.729,0.6561,"2010","6","8090","18"
21.6346153846154,3.07429459605709,0,0,0,0,1,0,0,0,1,0,3,0.09,0.027,0.0081,"1020","3","7380","14"
14,2.63905732961526,0,0,0,1,0,0,0,0,1,0,4,0.16,0.064,0.0256,"9130","22","2490","6"
25.6410256410256,3.24419363285249,0,0,0,1,0,0,0,0,1,0,5,0.25,0.125,0.0625,"7700","21","670","3"
20.6730769230769,3.02883222198034,1,0,1,0,0,0,0,0,1,0,19,3.61,6.859,13.0321,"410","1","7070","13"
11.9769230769231,2.48298172137842,1,0,0,1,0,0,0,0,1,0,37.5,14.0625,52.734375,197.75390625,"3646","11","7590","16"
23.1971153846154,3.14402793407177,1,0,0,0,0,1,0,0,1,0,2,0.04,0.008,0.0016,"3540","10","8090","18"
28.8461538461538,3.36197666850887,1,0,0,0,0,1,0,0,1,0,4,0.16,0.064,0.0256,"1740","5","7290","14"
20.2797202797203,3.00962138571466,1,0,0,0,1,0,0,0,1,0,8,0.64,0.512,0.4096,"110","1","3365","6"
20.1923076923077,3.00530172457014,1,0,0,0,1,0,0,0,1,0,37,13.69,50.653,187.4161,"5000","17","9370","22"
12.5,2.52572864430826,1,0,0,1,0,0,0,0,1,0,6,0.36,0.216,0.1296,"4000","13","8590","19"
13.4625,2.59990804248251,1,0,0,1,0,0,0,0,1,0,23.5,5.5225,12.977875,30.49800625,"5240","17","4270","7"
29.2832167832168,3.37701454587341,1,0,0,0,1,0,0,0,1,0,6,0.36,0.216,0.1296,"1740","5","7390","14"
9.82905982905983,2.28534328655954,0,0,1,0,0,0,0,0,1,0,19,3.61,6.859,13.0321,"5240","17","7870","17"
24.2673992673993,3.18913385566946,0,0,0,0,1,0,0,0,1,0,6,0.36,0.216,0.1296,"7000","20","8870","21"
9.61538461538461,2.26336437984076,0,0,0,0,1,0,0,0,1,0,8,0.64,0.512,0.4096,"350","1","8180","18"
12.8205128205128,2.55104645229255,1,0,1,0,0,0,0,0,1,0,20,4,8,16,"5000","17","6290","10"
27,3.29583686600433,0,0,0,0,1,0,0,0,1,0,5,0.25,0.125,0.0625,"4800","16","4560","8"
19.2307692307692,2.95651156040071,0,1,0,0,0,0,0,0,1,0,14,1.96,2.744,3.8416,"6230","19","770","4"
8.24175824175824,2.10921370001351,0,0,1,0,0,0,0,0,1,0,11,1.21,1.331,1.4641,"7750","21","3190","6"
26.4957264957265,3.27698345567548,0,0,1,0,0,0,0,0,1,0,12,1.44,1.728,2.0736,"9610","22","4670","9"
9.23076923076923,2.22254238532051,0,1,0,0,0,0,0,0,1,0,9,0.81,0.729,0.6561,"6260","19","770","4"
15,2.70805020110221,0,0,0,1,0,0,0,0,1,0,19.5,3.8025,7.414875,14.45900625,"4720","16","4970","9"
12.0192307692308,2.48650793115497,1,0,1,0,0,0,0,0,1,0,15,2.25,3.375,5.0625,"4030","13","8680","20"
14.792899408284,2.69414729593322,0,0,0,1,0,0,0,0,1,0,12.5,1.5625,1.953125,2.44140625,"4620","15","8590","19"
17.0940170940171,2.83872852474433,1,0,0,0,0,1,0,0,1,0,3,0.09,0.027,0.0081,"2100","7","9370","22"
15.3846153846154,2.7333680090865,1,0,0,1,0,0,0,0,1,0,13.5,1.8225,2.460375,3.32150625,"5100","17","7590","16"
21.1538461538462,3.05182174020503,1,0,0,0,1,0,0,0,1,0,4,0.16,0.064,0.0256,"1220","3","7380","14"
26.9230769230769,3.29298379702192,0,0,0,0,1,0,0,0,1,0,2,0.04,0.008,0.0016,"430","1","770","4"
14.4230769230769,2.66882948794893,1,0,0,1,0,0,0,0,1,0,19,3.61,6.859,13.0321,"3255","10","8270","18"
7.7962577962578,2.0536438488587,1,0,1,0,0,0,0,0,1,0,20,4,8,16,"4610","15","8270","18"
16.3461538461538,2.79399263090294,0,0,0,1,0,0,0,0,1,0,4.5,0.2025,0.091125,0.04100625,"4620","15","8270","18"
41.8269230769231,3.73354022494136,0,0,1,0,0,0,0,0,1,0,5,0.25,0.125,0.0625,"7210","20","8770","21"
17.3076923076923,2.85115104474288,1,0,0,0,1,0,0,0,1,0,24,5.76,13.824,33.1776,"735","2","6990","12"
12.2377622377622,2.50452643665765,0,0,0,1,0,0,0,0,1,0,7.5,0.5625,0.421875,0.31640625,"6230","19","770","4"
18.3216783216783,2.90808496649524,1,0,0,0,1,0,0,0,1,0,29,8.41,24.389,70.7281,"2310","8","7860","17"
7.14285714285714,1.96611285637283,1,0,1,0,0,0,0,0,1,0,9,0.81,0.729,0.6561,"5240","17","1e+05","9"
13.9423076923077,2.63492793627325,0,0,0,1,0,0,0,0,1,0,3.5,0.1225,0.042875,0.01500625,"4700","16","5580","9"
19.2307692307692,2.95651156040071,1,0,1,0,0,0,0,0,1,0,16,2.56,4.096,6.5536,"950","2","6870","12"
12.5,2.52572864430826,1,0,0,1,0,0,0,0,1,0,35.5,12.6025,44.738875,158.82300625,"5850","17","8190","18"
27.4444444444444,3.31216375929176,0,0,0,1,0,0,0,0,1,0,3,0.09,0.027,0.0081,"8140","21","8870","21"
5.76923076923077,1.75253875607477,0,0,1,0,0,0,0,0,1,0,21,4.41,9.261,19.4481,"9620","22","7580","16"
12.6373626373626,2.53665771484045,0,0,0,1,0,0,0,0,1,0,5.5,0.3025,0.166375,0.09150625,"7210","20","8770","21"
9.34065934065934,2.23437684296751,0,0,1,0,0,0,0,0,1,0,12,1.44,1.728,2.0736,"1030","3","6670","11"
38.4615384615385,3.64965874096066,0,0,0,1,0,0,0,0,1,0,9.5,0.9025,0.857375,0.81450625,"6840","19","380","2"
9.61538461538461,2.26336437984076,1,0,0,0,0,1,0,0,1,0,0,0,0,0,"2430","8","7860","17"
12.9596153846154,2.56183801337074,1,0,0,1,0,0,0,0,1,0,3.5,0.1225,0.042875,0.01500625,"4760","16","4795","9"
16.025641025641,2.77419000360676,0,0,0,0,1,0,0,0,1,0,3,0.09,0.027,0.0081,"1e+05","21","490","2"
23.0769230769231,3.13883311719466,0,0,0,0,1,0,0,0,1,0,7,0.49,0.343,0.2401,"1460","4","7290","14"
16.9413919413919,2.82975985476157,1,0,1,0,0,0,0,0,1,0,40,16,64,256,"5860","17","6170","10"
10.0961538461538,2.3121545440102,0,0,1,0,0,0,0,0,1,0,9,0.81,0.729,0.6561,"310","1","8680","20"
18.2692307692308,2.90521826601316,0,0,0,0,1,0,0,0,1,0,2,0.04,0.008,0.0016,"5000","17","5380","9"
19.2307692307692,2.95651156040071,0,0,0,1,0,0,0,0,1,0,8.5,0.7225,0.614125,0.52200625,"6820","19","770","4"
14.4230769230769,2.66882948794893,1,0,0,1,0,0,0,0,1,0,11,1.21,1.331,1.4641,"3050","10","5070","9"
13.548951048951,2.60630913096759,1,1,0,0,0,0,0,0,1,0,38.5,14.8225,57.066625,219.70650625,"4760","16","5580","9"
12.0192307692308,2.48650793115497,1,0,0,0,0,1,0,0,1,0,8,0.64,0.512,0.4096,"3060","10","7870","17"
13.7362637362637,2.6200393237795,0,0,1,0,0,0,0,0,1,0,23,5.29,12.167,27.9841,"4020","13","8680","20"
24.0384615384615,3.17965511171492,0,0,0,0,1,0,0,0,1,0,4,0.16,0.064,0.0256,"4220","14","6390","10"
29.6153846153846,3.38829397682625,1,0,0,0,0,1,0,0,1,0,23,5.29,12.167,27.9841,"2000","6","7880","17"
18.4615384615385,2.91568956588045,1,0,0,0,1,0,0,0,1,0,21,4.41,9.261,19.4481,"2015","6","9470","22"
12.0192307692308,2.48650793115497,0,0,1,0,0,0,0,0,1,0,33,10.89,35.937,118.5921,"4220","14","6470","11"
33.3740384615385,3.50777830616422,0,0,0,1,0,0,0,0,1,0,26.5,7.0225,18.609625,49.31550625,"8740","21","7290","14"
13.3990384615385,2.59518294778063,0,0,1,0,0,0,0,0,1,0,32,10.24,32.768,104.8576,"6210","19","8870","21"
17.3076923076923,2.85115104474288,0,0,0,0,1,0,0,0,1,0,13,1.69,2.197,2.8561,"2900","9","6670","11"
17.3076923076923,2.85115104474288,1,0,1,0,0,0,0,0,1,0,27,7.29,19.683,53.1441,"4510","15","8980","21"
5.76923076923077,1.75253875607477,0,0,0,0,1,0,0,0,1,0,28,7.84,21.952,61.4656,"430","1","7380","14"
16.3461538461538,2.79399263090294,0,0,1,0,0,0,0,0,1,0,33,10.89,35.937,118.5921,"9600","22","5390","9"
16.1524038461538,2.78206888355544,0,0,0,0,1,0,0,0,1,0,7,0.49,0.343,0.2401,"735","2","5592","9"
21.3675213675214,3.06187207605854,1,0,0,0,1,0,0,0,1,0,2,0.04,0.008,0.0016,"2310","8","7860","17"
20.1923076923077,3.00530172457014,1,0,0,1,0,0,0,0,1,0,4,0.16,0.064,0.0256,"3320","10","8180","18"
18.2692307692308,2.90521826601316,0,0,0,1,0,0,0,0,1,0,25.5,6.5025,16.581375,42.28250625,"9130","22","4870","9"
17.5,2.86220088092947,0,0,1,0,0,0,0,0,1,0,6,0.36,0.216,0.1296,"6940","19","490","2"
9,2.19722457733622,0,0,0,1,0,0,0,0,1,0,15.5,2.4025,3.723875,5.77200625,"5240","17","5390","9"
15.3846153846154,2.7333680090865,1,0,1,0,0,0,0,0,1,0,13,1.69,2.197,2.8561,"9140","22","7680","16"
33.6538461538462,3.51612734833613,1,0,1,0,0,0,0,0,1,0,22,4.84,10.648,23.4256,"3700","12","9470","22"
21.1538461538462,3.05182174020503,1,0,0,0,1,0,0,0,1,0,30,9,27,81,"2630","9","7780","16"
12.0192307692308,2.48650793115497,0,0,0,1,0,0,0,0,1,0,31,9.61,29.791,92.3521,"5510","17","6380","10"
9,2.19722457733622,1,0,0,1,0,0,0,0,1,0,12.5,1.5625,1.953125,2.44140625,"9640","22","6290","10"
25,3.2188758248682,1,0,0,0,1,0,0,0,1,0,4,0.16,0.064,0.0256,"5000","17","9380","22"
14.4230769230769,2.66882948794893,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"2330","8","7860","17"
